publish_date,title,speaker_guess,text_source,henry_index,henry_hawkish_count,henry_dovish_count,henry_total_words,henry_hawkish_hits,henry_dovish_hits
2007-06-08,"Address by Mr T.T. Mboweni, Governor of the South African Reserve Bank, At the Country Club Johannesburg Breakfast Meeting, 8 June 2007",T.T. Mboweni,html,1.2653,80,18,4156,"{""most"": 2, ""up"": 6, ""strength"": 2, ""leading"": 2, ""largest"": 2, ""strong"": 4, ""growth"": 16, ""increasing"": 4, ""encouraged"": 2, ""increased"": 2, ""positive"": 2, ""above"": 6, ""improved"": 4, ""good"": 2, ""improving"": 2, ""enjoys"": 2, ""strengthening"": 2, ""more"": 4, ""enjoy"": 2, ""excellent"": 2, ""highest"": 2, ""achievements"": 4, ""achievement"": 2, ""high"": 2}","{""difficult"": 2, ""under"": 4, ""smallest"": 2, ""challenges"": 4, ""dropping"": 2, ""risks"": 2, ""low"": 2}"
2007-06-28,"Address by Mr TT Mboweni, Governor of the South African Reserve Bank, at the Regional Business Achievers Awards Dinner of the Businesswomen’s Association Pretoria, 27 June 2007",TT Mboweni,html,0.9593,182,64,5064,"{""more"": 32, ""encouraging"": 2, ""positive"": 4, ""growth"": 30, ""pleased"": 2, ""leading"": 8, ""increase"": 14, ""increases"": 16, ""rise"": 6, ""larger"": 2, ""increased"": 30, ""strong"": 8, ""most"": 2, ""high"": 6, ""rising"": 4, ""higher"": 8, ""achieved"": 2, ""certain"": 2, ""greater"": 2, ""achievements"": 2}","{""challenges"": 6, ""decline"": 6, ""slumps"": 4, ""less"": 4, ""low"": 8, ""risk"": 6, ""challenge"": 6, ""declines"": 4, ""fall"": 4, ""fallen"": 2, ""threat"": 2, ""risks"": 4, ""down"": 2, ""uncertain"": 2, ""declining"": 2, ""worst"": 2}"
2007-08-02,"Address by Mr T.T. Mboweni, Governor of the South African Reserve Bank, to the Oxford &amp; Cambridge Business Alumni of South Africa (OCBASA), Johannesburg, 2 August 2007",T.T. Mboweni,html,1.2877,240,52,5869,"{""opportunity"": 2, ""more"": 22, ""achieved"": 2, ""higher"": 38, ""increased"": 18, ""exceeded"": 2, ""most"": 6, ""rising"": 2, ""high"": 18, ""increase"": 16, ""growing"": 10, ""increases"": 24, ""increasing"": 10, ""strong"": 4, ""growth"": 26, ""record"": 4, ""risen"": 2, ""improved"": 2, ""better"": 4, ""good"": 2, ""certain"": 2, ""pleased"": 2, ""grow"": 2, ""above"": 2, ""improve"": 2, ""expand"": 2, ""expansion"": 2, ""achieve"": 6, ""positive"": 2, ""best"": 2, ""success"": 2}","{""challenge"": 10, ""low"": 6, ""failure"": 2, ""risk"": 8, ""decline"": 2, ""declined"": 2, ""risks"": 2, ""lowest"": 2, ""uncertain"": 4, ""falling"": 2, ""uncertainty"": 2, ""least"": 2, ""less"": 2, ""threat"": 4, ""difficult"": 2}"
2007-08-07,"Presentation by Mr TT Mboweni, Governor of the South African Reserve Bank, Eastern Cape, 7 August 2007",TT Mboweni,pdf,0.6667,4,2,1050,"{""growth"": 2, ""high"": 2}","{""less"": 1, ""disappoints"": 1}"
2007-08-30,"Welcome and Keynote address by Dr Monde Mnyande, Chief Economist and Executive General Manager of the South African Reserve Bank, at the Bank Note Design Competition Gala Evening of the South African Bank Note Society, Pretoria, 29 August 2007",Monde Mnyande,pdf,1.3636,37,7,2188,"{""deliver"": 1, ""certain"": 2, ""most"": 5, ""increase"": 1, ""more"": 4, ""increased"": 2, ""high"": 4, ""growth"": 2, ""above"": 1, ""stronger"": 1, ""rising"": 1, ""strengthened"": 1, ""enjoy"": 1, ""greater"": 1, ""strong"": 1, ""best"": 3, ""improved"": 1, ""encouraging"": 1, ""opportunity"": 1, ""achievements"": 2, ""achieving"": 1}","{""challenge"": 1, ""low"": 1, ""less"": 1, ""fell"": 1, ""decline"": 1, ""declines"": 1, ""threat"": 1}"
2007-09-06,"Address by Mr T.T. Mboweni, Governor of the South African Reserve Bank at the Reuters Economist of the Year Award, Johannesburg 6 September 2007",T.T. Mboweni,html,0.7636,76,34,4896,"{""more"": 20, ""best"": 4, ""most"": 16, ""success"": 2, ""better"": 8, ""up"": 4, ""good"": 14, ""highest"": 2, ""certain"": 2, ""increased"": 2, ""improve"": 2}","{""negative"": 2, ""difficult"": 6, ""challenge"": 2, ""risks"": 6, ""uncertain"": 6, ""difficulty"": 2, ""lowest"": 2, ""uncertainty"": 2, ""down"": 2, ""decline"": 2, ""challenging"": 2}"
2007-09-28,"Address by Mr TT Mboweni, Governor of the South African Reserve Bank at the CEPR/ESI 11th Annual Conference on Global Imbalances, Competitiveness and Emerging Markets Pretoria, 28 September 2007",TT Mboweni,html,0.4615,96,60,4954,"{""most"": 10, ""more"": 20, ""high"": 8, ""up"": 8, ""increasing"": 4, ""higher"": 2, ""improved"": 2, ""certain"": 2, ""enjoying"": 2, ""opportunity"": 6, ""increased"": 8, ""strengthen"": 4, ""growth"": 2, ""increases"": 2, ""increase"": 6, ""record"": 4, ""good"": 6}","{""challenges"": 4, ""low"": 10, ""under"": 4, ""risk"": 14, ""challenge"": 2, ""difficult"": 8, ""uncertain"": 2, ""weakened"": 2, ""uncertainty"": 10, ""risks"": 4}"
2007-10-06,"Address by Mr T.T. Mboweni, Governor of the South African Reserve Bank at the Cape Town Club, Cape Town, 5 October 2007",T.T. Mboweni,pdf,0.5,80,48,2843,"{""opportunity"": 1, ""growth"": 9, ""up"": 3, ""leading"": 2, ""more"": 13, ""higher"": 3, ""increased"": 8, ""rise"": 1, ""certain"": 2, ""increase"": 1, ""rising"": 3, ""increasing"": 1, ""most"": 5, ""largest"": 1, ""record"": 3, ""above"": 3, ""risen"": 1, ""good"": 2, ""positive"": 2, ""exceeded"": 1, ""better"": 5, ""achieved"": 1, ""improved"": 1, ""delivered"": 1, ""greater"": 2, ""strengthen"": 1, ""improvements"": 3, ""strength"": 1}","{""low"": 2, ""falling"": 1, ""risks"": 5, ""risk"": 12, ""difficult"": 4, ""down"": 1, ""uncertainty"": 1, ""drop"": 1, ""worst"": 1, ""lower"": 2, ""fall"": 1, ""dropped"": 1, ""below"": 4, ""declined"": 3, ""less"": 2, ""downturn"": 1, ""falls"": 1, ""negative"": 1, ""under"": 1, ""weakness"": 1, ""failure"": 1, ""challenges"": 1}"
2007-11-07,"Remarks by Mr T.T. Mboweni, Governor of the South African Reserve Bank At the 13th Chintaman Deshmukh Memorial Lecture, organised by the Reserve Bank of India, Mumbai, India 2 November 2007",T.T. Mboweni,pdf,0.8889,104,40,3858,"{""enjoy"": 1, ""deliver"": 3, ""strong"": 4, ""achieve"": 1, ""opportunities"": 2, ""increased"": 9, ""grown"": 1, ""more"": 12, ""growing"": 3, ""up"": 2, ""strengthening"": 1, ""strengthen"": 1, ""increasing"": 5, ""most"": 7, ""growth"": 14, ""better"": 4, ""good"": 2, ""improved"": 2, ""positive"": 5, ""increases"": 5, ""greater"": 1, ""rise"": 3, ""rising"": 2, ""high"": 3, ""higher"": 3, ""risen"": 1, ""record"": 2, ""largest"": 1, ""increase"": 1, ""rose"": 1, ""achievements"": 1, ""certain"": 1}","{""challenges"": 7, ""decline"": 1, ""declining"": 1, ""declined"": 2, ""below"": 1, ""under"": 3, ""lower"": 4, ""low"": 3, ""difficulty"": 1, ""less"": 2, ""risks"": 4, ""down"": 1, ""weakened"": 1, ""challenge"": 3, ""failure"": 1, ""weak"": 1, ""negative"": 1, ""risk"": 2, ""uncertainty"": 1}"
2008-01-03,Origins and causes of recent financial market turbulence and its implications for the CMA. ,,pdf,0.3729,70,48,3883,"{""delivered"": 1, ""up"": 6, ""most"": 5, ""rising"": 7, ""increasing"": 2, ""positive"": 2, ""successful"": 1, ""strength"": 2, ""opportunity"": 1, ""good"": 4, ""exceed"": 1, ""higher"": 3, ""increased"": 2, ""certain"": 2, ""best"": 2, ""more"": 7, ""growth"": 4, ""encouraged"": 1, ""increase"": 3, ""strong"": 1, ""risen"": 1, ""high"": 1, ""greater"": 3, ""increases"": 1, ""succeed"": 1, ""enjoy"": 1, ""rewarded"": 1, ""solid"": 1, ""better"": 2, ""improve"": 1}","{""fall"": 1, ""negative"": 1, ""decline"": 1, ""low"": 6, ""risky"": 2, ""below"": 2, ""risk"": 15, ""fell"": 2, ""less"": 2, ""under"": 1, ""down"": 3, ""uncertainty"": 2, ""declined"": 1, ""risks"": 3, ""deteriorated"": 1, ""declining"": 1, ""difficult"": 1, ""challenges"": 1, ""difficulty"": 1, ""challenge"": 1}"
2008-04-04,"Public lecture delivered by T T Mboweni, Governor of the South African Reserve Bank in Windhoek, Namibia.",,pdf,0.3866,71,48,3888,"{""delivered"": 2, ""up"": 6, ""most"": 5, ""rising"": 7, ""increasing"": 2, ""positive"": 2, ""successful"": 1, ""strength"": 2, ""opportunity"": 1, ""good"": 4, ""exceed"": 1, ""higher"": 3, ""increased"": 2, ""certain"": 2, ""best"": 2, ""more"": 7, ""growth"": 4, ""encouraged"": 1, ""increase"": 3, ""strong"": 1, ""risen"": 1, ""high"": 1, ""greater"": 3, ""increases"": 1, ""succeed"": 1, ""enjoy"": 1, ""rewarded"": 1, ""solid"": 1, ""better"": 2, ""improve"": 1}","{""fall"": 1, ""negative"": 1, ""decline"": 1, ""low"": 6, ""risky"": 2, ""below"": 2, ""risk"": 15, ""fell"": 2, ""less"": 2, ""under"": 1, ""down"": 3, ""uncertainty"": 2, ""declined"": 1, ""risks"": 3, ""deteriorated"": 1, ""declining"": 1, ""difficult"": 1, ""challenges"": 1, ""difficulty"": 1, ""challenge"": 1}"
2008-05-09,"Remarks by Dr X.P. Guma, South African Reserve Bank, at the Bank of  Tanzania-IMF-East AFRITAC Regional Seminar on Central Bank  Communication; Stonetown, Zanzibar, May 6-8 2008 ",X.P. Guma,pdf,0.4242,20,13,2309,"{""high"": 1, ""record"": 1, ""strengthen"": 1, ""more"": 4, ""up"": 1, ""highest"": 2, ""exceeded"": 1, ""positive"": 2, ""increase"": 1, ""rose"": 1, ""increased"": 3, ""most"": 1, ""good"": 1}","{""least"": 2, ""uncertainty"": 1, ""low"": 1, ""negative"": 3, ""challenging"": 1, ""decreased"": 1, ""difficult"": 1, ""challenge"": 2, ""under"": 1}"
2008-05-09,Communicating Reserve Management and Exchange Rate Policies: A South African Perspective ,,pdf,0.4242,20,13,2289,"{""high"": 1, ""record"": 1, ""strengthen"": 1, ""more"": 4, ""up"": 1, ""highest"": 2, ""exceeded"": 1, ""positive"": 2, ""increase"": 1, ""rose"": 1, ""increased"": 3, ""most"": 1, ""good"": 1}","{""least"": 2, ""uncertainty"": 1, ""low"": 1, ""negative"": 3, ""challenging"": 1, ""decreased"": 1, ""difficult"": 1, ""challenge"": 2, ""under"": 1}"
2008-05-22,"Address by Mr T.T. Mboweni, Governor of the South African Reserve Bank, to the Bureau for Economic Research Annual Conference, Johannesburg, 22 May 2008",T.T. Mboweni,html,0.8673,162,64,6330,"{""most"": 20, ""up"": 4, ""above"": 2, ""more"": 20, ""risen"": 2, ""rise"": 2, ""increase"": 10, ""achieve"": 6, ""growth"": 24, ""success"": 2, ""high"": 10, ""strong"": 4, ""increases"": 10, ""higher"": 24, ""best"": 2, ""increasing"": 2, ""better"": 2, ""good"": 4, ""improve"": 2, ""increased"": 6, ""rising"": 2, ""achieving"": 2}","{""challenge"": 6, ""low"": 16, ""challenges"": 2, ""down"": 4, ""deteriorate"": 4, ""difficult"": 2, ""under"": 4, ""worse"": 2, ""deteriorating"": 2, ""decline"": 2, ""below"": 2, ""less"": 4, ""lower"": 4, ""weak"": 2, ""fallen"": 2, ""risk"": 2, ""uncertainty"": 2, ""uncertain"": 2}"
2008-05-28,"Address by Mr TT Mboweni, Governor of the South African Reserve Bank, at the Gordon Institute of Business Science on 28 May 2008",TT Mboweni,html,0.3158,88,64,4775,"{""largest"": 2, ""most"": 12, ""more"": 12, ""growth"": 10, ""up"": 6, ""increases"": 4, ""rising"": 4, ""expand"": 2, ""improved"": 2, ""strong"": 4, ""grown"": 2, ""increase"": 6, ""increased"": 6, ""higher"": 2, ""rose"": 2, ""expanding"": 2, ""achieve"": 2, ""good"": 2, ""improve"": 4, ""above"": 2}","{""declined"": 2, ""challenging"": 2, ""low"": 2, ""risk"": 20, ""risks"": 6, ""under"": 6, ""less"": 2, ""declining"": 2, ""uncertainty"": 2, ""challenges"": 2, ""failing"": 6, ""difficult"": 6, ""failure"": 4, ""negative"": 2}"
2008-05-30,"Presentation to Kagiso Trust by Dr Monde Mnyande,Chief Economist and Executive General Manager of the South African Reserve Bank, on recent economic developments in South Africa",Monde Mnyande,pdf,1.0909,68,20,2188,"{""more"": 6, ""growth"": 12, ""most"": 6, ""increase"": 4, ""up"": 1, ""risen"": 2, ""above"": 3, ""high"": 8, ""strong"": 1, ""better"": 1, ""leading"": 3, ""expansion"": 1, ""record"": 1, ""higher"": 3, ""exceed"": 1, ""increased"": 4, ""increases"": 2, ""rise"": 1, ""rising"": 3, ""best"": 2, ""achieve"": 1, ""positive"": 1, ""certain"": 1}","{""challenges"": 1, ""less"": 2, ""uncertainty"": 2, ""deteriorated"": 2, ""fallen"": 1, ""below"": 1, ""declining"": 1, ""negative"": 1, ""challenge"": 1, ""decline"": 1, ""down"": 1, ""under"": 2, ""worse"": 1, ""risk"": 2, ""least"": 1}"
2008-06-03,"Keynote address  by Mr T T Mboweni, Governor of the SA Reserve Bank  at the annual symposium of the  Cape Pomological Association  Stellenbosch  Tuesday, 3 June 2008",Mr,pdf,1.2703,121,27,3289,"{""deliver"": 1, ""more"": 10, ""opportunities"": 2, ""increase"": 11, ""certain"": 3, ""larger"": 2, ""strong"": 4, ""higher"": 9, ""growth"": 14, ""rising"": 5, ""increased"": 14, ""good"": 5, ""grow"": 3, ""improve"": 2, ""positive"": 1, ""increasing"": 4, ""exceed"": 1, ""improved"": 2, ""grown"": 2, ""increases"": 7, ""above"": 3, ""most"": 2, ""high"": 5, ""exceeded"": 1, ""up"": 1, ""growing"": 1, ""best"": 3, ""achieving"": 1, ""highest"": 1, ""success"": 1}","{""challenging"": 1, ""down"": 3, ""uncertain"": 1, ""low"": 3, ""negative"": 3, ""worsening"": 1, ""risks"": 2, ""challenges"": 2, ""lower"": 3, ""under"": 1, ""challenge"": 3, ""decreased"": 1, ""risk"": 2, ""less"": 1}"
2008-06-03,Perspectives on the Economic and Financial Environment for Exporters ,,pdf,0.5,80,48,2827,"{""opportunity"": 1, ""growth"": 9, ""up"": 3, ""leading"": 2, ""more"": 13, ""higher"": 3, ""increased"": 8, ""rise"": 1, ""certain"": 2, ""increase"": 1, ""rising"": 3, ""increasing"": 1, ""most"": 5, ""largest"": 1, ""record"": 3, ""above"": 3, ""risen"": 1, ""good"": 2, ""positive"": 2, ""exceeded"": 1, ""better"": 5, ""achieved"": 1, ""improved"": 1, ""delivered"": 1, ""greater"": 2, ""strengthen"": 1, ""improvements"": 3, ""strength"": 1}","{""low"": 2, ""falling"": 1, ""risks"": 5, ""risk"": 12, ""difficult"": 4, ""down"": 1, ""uncertainty"": 1, ""drop"": 1, ""worst"": 1, ""lower"": 2, ""fall"": 1, ""dropped"": 1, ""below"": 4, ""declined"": 3, ""less"": 2, ""downturn"": 1, ""falls"": 1, ""negative"": 1, ""under"": 1, ""weakness"": 1, ""failure"": 1, ""challenges"": 1}"
2008-07-08,Banking in Africa and its future outlook,,pdf,0.9474,28,10,2526,"{""largest"": 1, ""greater"": 1, ""certain"": 1, ""more"": 3, ""best"": 3, ""up"": 1, ""better"": 1, ""improve"": 1, ""progress"": 1, ""most"": 3, ""increased"": 1, ""grown"": 1, ""leading"": 1, ""rising"": 1, ""risen"": 1, ""achievement"": 2, ""achieve"": 1, ""growth"": 4}","{""under"": 4, ""less"": 5, ""challenge"": 1}"
2008-07-08,Banking in Africa and its future outlook ,,pdf,0.9474,28,10,2524,"{""largest"": 1, ""greater"": 1, ""certain"": 1, ""more"": 3, ""best"": 3, ""up"": 1, ""better"": 1, ""improve"": 1, ""progress"": 1, ""most"": 3, ""increased"": 1, ""grown"": 1, ""leading"": 1, ""rising"": 1, ""risen"": 1, ""achievement"": 2, ""achieve"": 1, ""growth"": 4}","{""under"": 4, ""less"": 5, ""challenge"": 1}"
2008-07-31,"Keynote address by Dr Monde Mnyande, Chief Economist of the South African Reserve Bank at the 4th Convention of the South African Institute of Black Property Practitioners (SAIBPP) at the Helderfontein Conference Centre, 31 July 2008",Monde Mnyande,pdf,0.9697,98,34,3937,"{""increases"": 5, ""up"": 3, ""most"": 7, ""growth"": 15, ""high"": 9, ""reward"": 1, ""higher"": 2, ""rise"": 1, ""strong"": 5, ""record"": 1, ""increased"": 5, ""stronger"": 1, ""leading"": 3, ""rising"": 3, ""more"": 5, ""strength"": 1, ""above"": 4, ""grown"": 1, ""achieve"": 1, ""increase"": 8, ""certain"": 2, ""best"": 1, ""improving"": 1, ""growing"": 1, ""larger"": 3, ""rose"": 1, ""strengthened"": 1, ""enjoyed"": 1, ""positive"": 1, ""improved"": 1, ""enjoys"": 1, ""increasing"": 1, ""improve"": 1, ""delivering"": 1}","{""low"": 7, ""fall"": 1, ""below"": 3, ""difficult"": 2, ""least"": 2, ""declined"": 5, ""fallen"": 1, ""under"": 1, ""decline"": 1, ""worse"": 1, ""falling"": 1, ""declines"": 2, ""declining"": 1, ""uncertain"": 1, ""lower"": 4, ""less"": 1}"
2008-09-04,"Address by Dr X P Guma, Deputy Governor, South African Reserve Bank  to the South Africa Economic Conference: Business Unusual,  Hyatt Regency Johannesburg, South Africa, 4 September 2008 ",Dr,pdf,0.7532,53,24,2772,"{""opportunity"": 1, ""most"": 4, ""grew"": 1, ""increasing"": 2, ""strongest"": 1, ""growth"": 15, ""more"": 3, ""above"": 4, ""increased"": 5, ""greater"": 1, ""strong"": 1, ""leading"": 2, ""higher"": 3, ""highest"": 1, ""up"": 1, ""growing"": 1, ""certain"": 1, ""high"": 1, ""better"": 2, ""positive"": 1, ""improves"": 1, ""best"": 1}","{""risks"": 3, ""uncertainty"": 2, ""decreased"": 2, ""weak"": 1, ""least"": 2, ""under"": 1, ""disappointing"": 1, ""low"": 2, ""risk"": 3, ""difficult"": 1, ""below"": 1, ""uncertain"": 1, ""failure"": 1, ""lower"": 1, ""worst"": 1, ""negative"": 1}"
2008-09-04,"Address by Dr X P Guma, Deputy Governor, South African Reserve Bank to the South Africa Economic Conference: Business Unusual,  Hyatt Regency Johannesburg, South Africa, 4 September 2008",Dr,pdf,0.7532,53,24,2770,"{""opportunity"": 1, ""most"": 4, ""grew"": 1, ""increasing"": 2, ""strongest"": 1, ""growth"": 15, ""more"": 3, ""above"": 4, ""increased"": 5, ""greater"": 1, ""strong"": 1, ""leading"": 2, ""higher"": 3, ""highest"": 1, ""up"": 1, ""growing"": 1, ""certain"": 1, ""high"": 1, ""better"": 2, ""positive"": 1, ""improves"": 1, ""best"": 1}","{""risks"": 3, ""uncertainty"": 2, ""decreased"": 2, ""weak"": 1, ""least"": 2, ""under"": 1, ""disappointing"": 1, ""low"": 2, ""risk"": 3, ""difficult"": 1, ""below"": 1, ""uncertain"": 1, ""failure"": 1, ""lower"": 1, ""worst"": 1, ""negative"": 1}"
2008-10-16,"Keynote address delivered by Mr TT Mboweni, Governor of the South African Reserve Bank, at a charity gala dinner organised by the University of Pretoria, Wednesday, 15 October 2008",TT Mboweni,html,0.6087,75,40,4043,"{""delivered"": 1, ""encouraging"": 2, ""up"": 14, ""strong"": 2, ""better"": 4, ""certain"": 2, ""greater"": 4, ""good"": 4, ""stronger"": 4, ""more"": 6, ""growth"": 10, ""most"": 2, ""strengthen"": 2, ""improving"": 2, ""strengthening"": 2, ""larger"": 4, ""improve"": 2, ""improvements"": 2, ""strengthened"": 2, ""opportunity"": 4}","{""worst"": 4, ""challenges"": 4, ""weakened"": 2, ""below"": 2, ""risk"": 2, ""under"": 8, ""failure"": 8, ""weaknesses"": 4, ""weak"": 2, ""smaller"": 2, ""decline"": 2}"
2009-03-13,"Keynote address by Mr TT Mboweni, Governor of the South African Reserve Bank, at the 48th ACI World Conference, Cape Town, 13 March 2009",TT Mboweni,pdf,0.5714,54,30,2863,"{""opportunity"": 1, ""better"": 2, ""greater"": 2, ""best"": 1, ""more"": 13, ""good"": 3, ""high"": 4, ""growth"": 6, ""increase"": 1, ""positive"": 1, ""grow"": 3, ""rising"": 2, ""rises"": 1, ""increases"": 2, ""up"": 2, ""strong"": 1, ""record"": 1, ""strength"": 1, ""strengthening"": 1, ""strengthen"": 2, ""strengthened"": 1, ""above"": 1, ""increased"": 1, ""improved"": 1}","{""difficult"": 3, ""less"": 1, ""risk"": 14, ""low"": 1, ""under"": 4, ""declines"": 1, ""negative"": 1, ""uncertainty"": 1, ""risks"": 1, ""weak"": 1, ""challenge"": 1, ""lower"": 1}"
2009-03-16,"Opening remarks by Dr M Mnyande, Chief Economist and Executive General Manager, at the Toronto Centre Seminar on strengthening financial stability arrangements, South African Reserve Bank College, 16 – 19 March 2009",Dr,pdf,0.5882,11,6,877,"{""strengthening"": 4, ""most"": 1, ""opportunity"": 1, ""more"": 3, ""up"": 1, ""high"": 1}","{""least"": 2, ""failure"": 1, ""weaknesses"": 1, ""decline"": 1, ""worst"": 1}"
2009-04-23,"Presentation at the Wits Business School, on 23 April 2009 by Dr M Mnyande, Chief Economist and Executive General Manager. South African Reserve Bank",Dr,pdf,0.6027,95,51,4593,"{""up"": 3, ""growth"": 17, ""increasing"": 4, ""largest"": 1, ""achievement"": 1, ""achieve"": 1, ""strengthen"": 4, ""strengthened"": 1, ""higher"": 3, ""good"": 1, ""greater"": 4, ""exceeded"": 1, ""strong"": 2, ""increases"": 3, ""more"": 12, ""improved"": 2, ""most"": 9, ""exceed"": 1, ""certain"": 2, ""increase"": 3, ""increased"": 4, ""better"": 2, ""improving"": 1, ""achieving"": 2, ""success"": 2, ""achieved"": 2, ""positive"": 2, ""leading"": 1, ""above"": 2, ""delivered"": 1, ""growing"": 1}","{""threat"": 1, ""declining"": 5, ""risks"": 2, ""decline"": 2, ""risk"": 5, ""uncertainty"": 3, ""weak"": 1, ""declined"": 5, ""under"": 3, ""lower"": 2, ""falling"": 1, ""weakened"": 2, ""deteriorated"": 1, ""negative"": 1, ""below"": 1, ""less"": 3, ""fail"": 1, ""difficult"": 2, ""failure"": 1, ""threats"": 3, ""declines"": 1, ""low"": 1, ""fall"": 1, ""challenge"": 1, ""challenges"": 2}"
